user_id,age,gender,join_date,plan,churn_date,user_email
7754,34,M,2020-04-18,standard,,7754@gmail.com
7755,37,F,2019-01-22,standard,,7755@gmail.com
7756,31,F,2023-03-12,standard,,7756@daum.net
7757,39,M,2020-01-28,standard,,7757@gmail.com
7758,36,M,2020-03-17,standard,,7758@gmail.com
7759,29,F,2020-07-19,basic,,7759@daum.net
7760,18,M,2023-07-13,premium,,7760@naver.com
7761,35,M,2024-05-01,premium,,7761@naver.com
7762,24,M,2022-06-18,standard,2024-03-15,7762@daum.net
7763,28,F,2025-12-18,basic,,7763@naver.com
7764,39,F,2020-08-17,basic,,7764@daum.net
7765,48,F,2020-07-11,basic,,7765@naver.com
7766,34,M,2020-07-03,basic,,7766@daum.net
7767,40,M,2020-04-29,standard,,7767@daum.net
7768,20,F,2019-01-30,premium,,7768@naver.com
7769,36,F,2023-03-02,standard,,7769@gmail.com
7770,33,M,2019-02-07,standard,2024-05-22,7770@daum.net
7771,46,F,2019-04-10,premium,2025-06-03,7771@gmail.com
7772,29,F,2021-10-24,premium,2024-09-27,7772@gmail.com
7773,32,F,2024-09-29,standard,,7773@naver.com
7774,45,M,2022-06-20,standard,,7774@daum.net
7775,33,M,2021-10-26,standard,2025-02-28,7775@gmail.com
7776,23,M,2020-04-18,standard,,7776@daum.net
7777,60,F,2023-10-28,basic,2024-03-25,7777@daum.net
7778,23,F,2021-04-16,standard,,7778@daum.net
7779,33,M,2026-01-24,standard,,7779@naver.com
7780,37,M,2019-12-30,basic,,7780@gmail.com
7781,37,M,2024-07-27,premium,,7781@naver.com
7782,32,F,2023-10-31,premium,,7782@gmail.com
7783,32,F,2021-08-05,standard,,7783@daum.net
7784,32,M,2021-10-14,basic,2025-11-16,7784@naver.com
7785,23,F,2025-10-27,basic,,7785@naver.com
7786,56,F,2024-03-16,standard,,7786@naver.com
7787,32,F,2019-04-22,standard,,7787@daum.net
7788,40,F,2022-11-26,standard,,7788@naver.com
7789,31,M,2024-03-31,basic,2025-10-11,7789@daum.net
7790,30,F,2021-09-04,basic,,7790@daum.net
7791,29,F,2023-11-24,basic,,7791@daum.net
7792,19,F,2023-06-11,standard,,7792@naver.com
7793,32,F,2021-04-29,standard,,7793@daum.net
7794,30,M,2019-01-19,basic,,7794@gmail.com
7795,46,F,2019-04-02,standard,,7795@gmail.com
7796,22,F,2023-11-24,premium,,7796@naver.com
7797,28,M,2024-07-01,standard,,7797@daum.net
7798,25,F,2021-08-19,basic,2025-11-11,7798@gmail.com
7799,48,M,2022-05-17,standard,,7799@naver.com
7800,25,F,2022-08-23,premium,,7800@gmail.com
7801,40,M,2025-04-06,basic,2025-07-01,7801@naver.com
7802,44,M,2022-09-17,basic,,7802@gmail.com
7803,33,F,2023-01-18,standard,,7803@daum.net
7804,20,F,2022-12-17,basic,2024-07-18,7804@daum.net
7805,20,F,2019-12-04,premium,,7805@daum.net
7806,43,F,2023-12-25,standard,2025-10-15,7806@daum.net
7807,21,M,2025-06-09,basic,,7807@gmail.com
7808,38,F,2019-10-14,premium,,7808@naver.com
7809,35,F,2019-07-04,standard,,7809@gmail.com
7810,38,M,2022-06-20,standard,,7810@naver.com
7811,39,F,2024-06-03,basic,2024-09-23,7811@naver.com
7812,25,M,2019-08-04,standard,,7812@daum.net
7813,24,M,2024-04-09,premium,2025-09-05,7813@gmail.com
7814,41,F,2020-08-29,basic,,7814@daum.net
7815,28,F,2020-04-20,basic,,7815@naver.com
7816,18,M,2020-05-05,premium,,7816@daum.net
7817,40,F,2022-09-24,standard,2024-08-24,7817@naver.com
7818,24,M,2023-03-31,basic,,7818@naver.com
7819,39,F,2022-04-10,basic,,7819@daum.net
7820,48,M,2023-04-19,standard,,7820@daum.net
7821,34,M,2024-09-16,standard,2024-11-09,7821@gmail.com
7822,44,M,2024-11-22,basic,,7822@naver.com
7823,36,M,2024-03-03,basic,,7823@gmail.com
7824,50,M,2022-09-13,standard,,7824@naver.com
7825,23,F,2020-07-20,standard,2024-09-13,7825@daum.net
7826,34,F,2024-04-12,basic,,7826@daum.net
7827,41,F,2023-10-10,standard,,7827@gmail.com
7828,32,M,2025-04-21,standard,,7828@naver.com
7829,46,F,2024-01-19,basic,2025-08-28,7829@naver.com
7830,30,M,2019-12-12,basic,,7830@naver.com
7831,55,F,2023-01-15,premium,,7831@gmail.com
7832,55,F,2024-02-11,premium,,7832@gmail.com
7833,37,M,2026-01-26,basic,,7833@naver.com
7834,40,M,2021-04-29,premium,,7834@naver.com
7835,46,F,2025-02-05,standard,,7835@daum.net
7836,22,M,2020-12-21,premium,,7836@naver.com
7837,21,F,2021-09-03,premium,,7837@naver.com
7838,47,F,2021-03-03,standard,2024-06-17,7838@naver.com
7839,37,M,2020-03-01,standard,,7839@daum.net
7840,32,M,2020-06-18,basic,,7840@naver.com
7841,34,M,2022-10-15,standard,2024-10-01,7841@naver.com
7842,18,F,2023-02-23,standard,2024-09-03,7842@gmail.com
7843,32,M,2019-09-29,standard,,7843@daum.net
7844,26,M,2024-11-03,basic,,7844@daum.net
7845,43,M,2023-03-06,premium,2024-06-24,7845@gmail.com
7846,44,F,2025-03-25,premium,,7846@naver.com
7847,40,F,2022-07-10,basic,,7847@gmail.com
7848,38,F,2023-02-26,standard,,7848@daum.net
7849,19,F,2020-08-23,standard,,7849@gmail.com
7850,40,F,2023-02-23,standard,,7850@gmail.com
7851,40,F,2021-12-19,premium,,7851@gmail.com
7852,46,M,2021-11-08,standard,,7852@naver.com
7853,55,M,2020-12-25,basic,,7853@gmail.com
7854,18,F,2021-11-04,standard,,7854@naver.com
7855,30,M,2020-03-11,standard,,7855@daum.net
7856,27,M,2025-01-12,basic,,7856@daum.net
7857,36,F,2021-11-14,standard,,7857@gmail.com
7858,34,F,2021-10-01,standard,,7858@gmail.com
7859,32,M,2025-12-12,basic,,7859@gmail.com
7860,44,M,2022-06-14,standard,2024-11-12,7860@daum.net
7861,23,M,2023-12-25,basic,,7861@naver.com
7862,24,M,2023-05-11,standard,2024-06-02,7862@naver.com
7863,24,M,2025-02-11,standard,,7863@daum.net
7864,30,F,2021-07-06,basic,,7864@naver.com
7865,22,F,2022-10-11,standard,2025-10-09,7865@gmail.com
7866,34,M,2024-10-31,premium,,7866@naver.com
7867,32,M,2022-07-19,standard,,7867@daum.net
7868,26,F,2020-12-18,standard,,7868@gmail.com
7869,43,M,2022-10-01,premium,,7869@naver.com
7870,33,M,2019-03-06,basic,,7870@naver.com
7871,45,M,2025-03-31,basic,,7871@gmail.com
7872,32,F,2023-03-17,basic,,7872@gmail.com
7873,34,M,2020-10-25,standard,2025-05-22,7873@naver.com
7874,28,M,2022-05-26,basic,,7874@naver.com
7875,34,F,2019-03-23,standard,,7875@gmail.com
7876,41,F,2024-07-30,standard,,7876@naver.com
7877,30,F,2022-10-07,basic,,7877@naver.com
7878,39,F,2019-01-11,standard,,7878@naver.com
7879,26,F,2022-04-05,basic,,7879@daum.net
7880,42,M,2019-07-02,standard,,7880@gmail.com
7881,28,M,2021-09-29,basic,,7881@naver.com
7882,43,M,2025-02-04,basic,,7882@gmail.com
7883,35,M,2023-08-21,basic,,7883@daum.net
7884,49,M,2022-05-30,standard,,7884@gmail.com
7885,22,M,2022-08-18,basic,,7885@daum.net
7886,19,F,2022-08-04,standard,2024-08-25,7886@gmail.com
7887,28,F,2019-09-10,standard,,7887@gmail.com
7888,20,M,2020-08-06,standard,,7888@naver.com
7889,20,M,2024-10-15,basic,,7889@daum.net
7890,40,M,2025-07-26,standard,,7890@gmail.com
7891,34,M,2020-01-13,basic,,7891@gmail.com
7892,29,M,2025-06-26,standard,,7892@daum.net
7893,30,M,2019-03-20,standard,,7893@gmail.com
7894,28,M,2022-08-31,standard,,7894@gmail.com
7895,51,F,2024-11-13,basic,,7895@daum.net
7896,27,F,2020-07-18,standard,2024-05-29,7896@gmail.com
7897,21,F,2025-09-23,standard,,7897@daum.net
7898,42,M,2025-12-20,basic,,7898@daum.net
7899,32,M,2022-01-04,standard,,7899@daum.net
7900,54,M,2025-04-30,basic,,7900@gmail.com
7901,29,F,2019-07-25,premium,2025-02-21,7901@gmail.com
7902,42,M,2022-09-12,premium,,7902@naver.com
7903,45,M,2021-01-27,basic,,7903@naver.com
7904,29,F,2023-06-11,basic,,7904@daum.net
7905,27,M,2020-10-11,standard,,7905@naver.com
7906,41,M,2022-02-12,standard,,7906@daum.net
7907,40,F,2024-03-10,basic,2025-11-23,7907@daum.net
7908,20,M,2020-06-17,basic,2024-10-01,7908@daum.net
7909,23,F,2024-12-20,standard,,7909@gmail.com
7910,18,M,2023-10-31,basic,,7910@gmail.com
7911,40,F,2020-10-11,basic,2025-06-30,7911@gmail.com
7912,31,M,2023-09-30,standard,,7912@naver.com
7913,32,F,2021-04-03,standard,,7913@gmail.com
7914,18,F,2022-11-18,standard,,7914@daum.net
7915,23,F,2023-04-30,basic,,7915@gmail.com
7916,29,F,2020-03-05,standard,2024-03-18,7916@daum.net
7917,27,F,2021-06-21,standard,,7917@daum.net
7918,35,M,2022-03-16,standard,,7918@gmail.com
7919,40,M,2022-02-20,premium,,7919@gmail.com
7920,57,M,2025-02-07,basic,,7920@naver.com
7921,34,M,2024-12-20,standard,,7921@naver.com
7922,45,M,2020-07-16,premium,,7922@gmail.com
7923,26,F,2019-09-30,basic,,7923@naver.com
7924,18,F,2025-10-27,premium,,7924@gmail.com
7925,30,F,2020-03-08,standard,2025-01-02,7925@gmail.com
7926,18,M,2020-06-15,basic,,7926@daum.net
7927,34,F,2019-11-04,basic,,7927@daum.net
7928,26,F,2020-02-19,basic,,7928@gmail.com
7929,18,F,2019-06-13,premium,,7929@daum.net
7930,51,F,2023-04-12,premium,,7930@naver.com
7931,29,M,2022-08-13,standard,2024-07-23,7931@naver.com
7932,18,M,2019-08-30,basic,,7932@gmail.com
7933,43,F,2023-08-16,standard,,7933@naver.com
7934,27,F,2020-03-10,standard,,7934@naver.com
7935,45,F,2022-10-25,basic,,7935@naver.com
7936,27,F,2024-03-03,basic,,7936@gmail.com
7937,29,F,2022-01-08,standard,,7937@gmail.com
7938,37,F,2021-03-09,basic,2024-12-13,7938@naver.com
7939,40,F,2025-05-10,standard,,7939@gmail.com
7940,42,F,2024-09-03,standard,,7940@gmail.com
7941,33,M,2024-12-26,basic,,7941@naver.com
7942,39,M,2020-02-07,basic,,7942@daum.net
7943,41,M,2020-12-08,standard,,7943@naver.com
7944,36,M,2021-09-24,standard,,7944@gmail.com
7945,33,F,2020-03-12,basic,,7945@daum.net
7946,20,F,2021-09-27,premium,2025-03-11,7946@naver.com
7947,40,M,2020-10-03,standard,,7947@daum.net
7948,34,M,2022-05-29,basic,,7948@gmail.com
7949,30,M,2024-01-07,basic,,7949@naver.com
7950,47,F,2021-11-28,premium,,7950@gmail.com
7951,20,F,2024-02-14,standard,,7951@naver.com
7952,50,M,2021-09-28,basic,,7952@gmail.com
7953,34,M,2022-07-04,standard,,7953@daum.net
7954,37,F,2021-04-30,basic,,7954@gmail.com
7955,30,F,2019-08-08,standard,,7955@naver.com
7956,18,F,2019-02-09,standard,,7956@gmail.com
7957,33,F,2020-04-19,standard,,7957@daum.net
7958,37,M,2023-05-16,standard,2025-10-20,7958@naver.com
7959,41,M,2019-09-16,standard,,7959@daum.net
7960,32,M,2022-05-11,basic,,7960@naver.com
7961,18,M,2019-12-10,premium,,7961@naver.com
7962,19,M,2021-08-24,basic,,7962@gmail.com
7963,55,M,2020-12-01,basic,,7963@naver.com
7964,23,M,2020-07-01,premium,,7964@naver.com
7965,48,F,2022-08-27,premium,,7965@gmail.com
7966,25,M,2025-04-27,standard,,7966@naver.com
7967,32,F,2023-08-19,standard,,7967@gmail.com
7968,40,M,2020-09-08,basic,,7968@gmail.com
7969,26,M,2025-01-07,standard,2025-12-14,7969@gmail.com
7970,50,M,2025-07-13,basic,,7970@naver.com
7971,35,M,2024-05-13,basic,,7971@gmail.com
7972,39,M,2020-07-16,standard,,7972@gmail.com
7973,31,F,2020-03-10,premium,,7973@naver.com
7974,41,F,2025-11-20,premium,,7974@gmail.com
7975,50,M,2019-07-05,premium,2024-04-20,7975@gmail.com
7976,33,M,2021-12-23,standard,,7976@naver.com
7977,51,M,2022-03-29,basic,,7977@gmail.com
7978,28,F,2022-10-11,basic,2025-12-24,7978@daum.net
7979,42,M,2025-04-20,standard,,7979@naver.com
7980,39,M,2021-02-12,basic,,7980@daum.net
7981,23,F,2023-10-23,standard,,7981@daum.net
7982,36,F,2025-08-29,basic,,7982@daum.net
7983,34,F,2021-02-14,premium,,7983@naver.com
7984,25,M,2021-01-01,basic,,7984@naver.com
7985,38,M,2019-12-15,basic,,7985@daum.net
7986,35,M,2024-03-06,standard,,7986@gmail.com
7987,33,F,2020-12-05,standard,,7987@daum.net
7988,33,F,2019-02-23,basic,2025-03-30,7988@gmail.com
7989,33,M,2022-07-25,standard,,7989@gmail.com
7990,30,F,2022-12-18,standard,,7990@gmail.com
7991,35,M,2019-02-15,basic,,7991@gmail.com
7992,28,F,2024-04-04,standard,,7992@gmail.com
7993,61,M,2022-12-18,premium,2024-12-06,7993@daum.net
7994,20,M,2022-05-04,basic,,7994@gmail.com
7995,28,M,2021-06-09,standard,,7995@daum.net
7996,29,F,2023-07-25,basic,,7996@naver.com
7997,54,M,2024-04-28,standard,,7997@daum.net
7998,21,M,2024-06-12,premium,,7998@naver.com
7999,38,F,2021-10-02,basic,,7999@gmail.com
8000,36,F,2022-07-19,premium,2025-10-24,8000@gmail.com
8001,37,F,2020-10-19,premium,,8001@naver.com
8002,46,F,2020-07-18,basic,,8002@daum.net
8003,46,F,2025-02-11,standard,,8003@gmail.com
8004,29,F,2021-10-24,premium,,8004@naver.com
8005,36,M,2020-12-09,premium,,8005@daum.net
8006,18,M,2024-03-07,standard,,8006@daum.net
8007,35,M,2023-12-10,basic,,8007@naver.com
8008,26,M,2020-12-03,basic,,8008@gmail.com
8009,32,M,2020-03-28,basic,,8009@gmail.com
8010,18,M,2023-06-25,standard,2025-10-22,8010@naver.com
8011,38,M,2025-07-05,standard,,8011@naver.com
8012,18,F,2020-01-20,standard,,8012@gmail.com
8013,35,F,2020-09-12,standard,,8013@gmail.com
8014,22,F,2025-08-06,basic,,8014@naver.com
8015,26,F,2024-03-12,premium,,8015@daum.net
8016,46,M,2023-04-11,basic,2024-11-26,8016@gmail.com
8017,40,M,2021-05-19,basic,,8017@naver.com
8018,45,M,2022-04-27,standard,,8018@gmail.com
8019,50,F,2020-05-04,basic,,8019@gmail.com
8020,26,M,2024-10-02,basic,,8020@naver.com
8021,49,F,2022-07-22,premium,,8021@gmail.com
8022,19,M,2024-08-26,premium,,8022@gmail.com
8023,41,M,2025-03-23,standard,,8023@daum.net
8024,29,F,2019-09-10,basic,,8024@gmail.com
8025,25,M,2025-02-11,basic,,8025@gmail.com
8026,40,F,2021-03-06,basic,,8026@daum.net
8027,43,F,2021-04-28,basic,,8027@naver.com
8028,43,F,2022-04-02,premium,2024-09-22,8028@gmail.com
8029,36,F,2021-02-09,basic,,8029@naver.com
8030,35,M,2021-05-31,standard,,8030@naver.com
8031,39,M,2023-12-01,basic,,8031@gmail.com
8032,37,F,2021-04-01,standard,,8032@naver.com
8033,39,M,2023-04-24,basic,,8033@naver.com
8034,36,M,2021-07-01,basic,,8034@gmail.com
8035,42,M,2021-04-22,basic,,8035@daum.net
8036,18,F,2020-01-03,premium,,8036@naver.com
8037,33,M,2025-02-15,standard,,8037@daum.net
8038,20,F,2019-11-06,standard,,8038@gmail.com
8039,37,M,2022-12-05,basic,2025-03-24,8039@gmail.com
8040,50,M,2020-11-05,standard,2024-12-17,8040@daum.net
8041,29,M,2026-01-03,standard,,8041@daum.net
8042,35,M,2019-07-01,standard,,8042@gmail.com
8043,42,M,2022-01-07,standard,2024-05-21,8043@daum.net
8044,18,F,2022-08-14,premium,,8044@gmail.com
8045,29,M,2025-12-30,premium,,8045@naver.com
8046,38,M,2020-02-01,premium,,8046@gmail.com
8047,18,M,2024-11-27,standard,,8047@naver.com
8048,24,M,2019-06-24,basic,,8048@daum.net
8049,45,F,2021-01-21,basic,,8049@daum.net
8050,44,M,2024-12-08,basic,,8050@daum.net
8051,38,F,2021-09-02,basic,,8051@gmail.com
8052,43,M,2023-03-02,basic,2024-02-22,8052@daum.net
8053,36,M,2021-10-10,standard,,8053@naver.com
8054,40,F,2025-05-15,standard,,8054@naver.com
8055,31,M,2019-08-27,standard,,8055@daum.net
8056,35,F,2022-07-18,premium,2025-12-11,8056@naver.com
8057,28,M,2020-08-29,basic,,8057@naver.com
8058,47,M,2023-03-18,basic,,8058@naver.com
8059,49,F,2020-11-08,standard,,8059@naver.com
8060,48,M,2024-08-23,standard,,8060@daum.net
8061,30,F,2023-12-30,standard,,8061@naver.com
8062,24,F,2020-02-18,premium,,8062@naver.com
8063,47,M,2020-09-30,basic,,8063@gmail.com
8064,39,M,2023-12-14,standard,,8064@naver.com
8065,37,F,2022-07-25,premium,,8065@daum.net
8066,28,M,2022-11-24,standard,,8066@naver.com
8067,38,F,2021-08-07,standard,,8067@gmail.com
8068,23,M,2023-10-18,basic,,8068@naver.com
8069,40,M,2025-08-03,basic,,8069@daum.net
8070,48,M,2019-09-29,basic,,8070@gmail.com
8071,50,F,2023-12-02,standard,,8071@gmail.com
8072,41,F,2025-08-20,standard,,8072@naver.com
8073,20,F,2020-07-28,premium,,8073@naver.com
8074,36,M,2021-12-17,standard,2025-11-12,8074@gmail.com
8075,55,M,2023-01-07,basic,,8075@daum.net
8076,25,M,2024-07-02,premium,,8076@daum.net
8077,33,M,2023-11-15,basic,,8077@naver.com
8078,48,M,2026-01-09,standard,2026-01-10,8078@naver.com
8079,40,F,2022-12-13,basic,,8079@gmail.com
8080,59,M,2025-03-11,standard,,8080@daum.net
8081,27,M,2022-09-08,premium,,8081@daum.net
8082,24,F,2021-03-18,basic,,8082@naver.com
8083,46,M,2023-10-13,standard,,8083@naver.com
8084,22,F,2021-11-07,standard,,8084@daum.net
8085,32,M,2023-08-31,basic,2026-01-03,8085@daum.net
8086,33,M,2023-08-08,basic,,8086@gmail.com
8087,44,F,2019-07-10,standard,,8087@daum.net
8088,40,F,2022-10-25,basic,,8088@daum.net
8089,39,F,2019-02-04,basic,,8089@daum.net
8090,30,M,2021-11-28,standard,,8090@naver.com
8091,46,M,2023-08-29,standard,,8091@naver.com
8092,70,F,2023-08-20,basic,,8092@gmail.com
8093,41,M,2019-09-25,premium,,8093@naver.com
8094,35,F,2021-12-23,premium,2024-12-18,8094@gmail.com
8095,21,M,2024-03-26,premium,,8095@naver.com
8096,28,M,2021-03-12,standard,,8096@gmail.com
8097,32,M,2022-03-10,basic,,8097@naver.com
8098,29,F,2019-11-29,basic,2024-03-14,8098@naver.com
8099,34,M,2021-07-28,premium,,8099@gmail.com
8100,52,F,2023-10-17,premium,,8100@daum.net
8101,46,M,2025-04-04,standard,,8101@naver.com
8102,32,M,2023-03-08,standard,,8102@daum.net
8103,22,M,2021-01-02,standard,,8103@gmail.com
8104,47,F,2025-06-03,standard,,8104@daum.net
8105,34,F,2022-11-10,basic,,8105@gmail.com
8106,18,M,2024-04-07,standard,,8106@naver.com
8107,41,M,2024-01-10,standard,,8107@naver.com
8108,44,F,2021-10-25,standard,,8108@naver.com
8109,18,M,2019-02-23,standard,,8109@naver.com
8110,26,F,2023-06-29,standard,,8110@daum.net
8111,33,F,2020-08-24,basic,2024-07-17,8111@gmail.com
8112,41,M,2025-02-11,basic,,8112@daum.net
8113,29,F,2025-02-05,basic,,8113@gmail.com
8114,26,F,2021-06-18,basic,,8114@gmail.com
8115,41,M,2025-06-03,basic,,8115@gmail.com
8116,29,M,2019-02-05,basic,,8116@daum.net
8117,39,M,2021-03-30,standard,2024-05-22,8117@gmail.com
8118,23,F,2023-06-11,standard,,8118@naver.com
8119,20,F,2021-03-17,standard,,8119@naver.com
8120,42,M,2019-03-09,standard,,8120@daum.net
8121,37,M,2020-03-27,basic,2024-05-19,8121@naver.com
8122,43,M,2025-08-25,basic,,8122@daum.net
8123,29,M,2022-01-13,basic,,8123@daum.net
8124,26,M,2020-03-11,basic,,8124@daum.net
8125,48,M,2023-05-24,standard,,8125@daum.net
8126,19,M,2021-08-27,premium,,8126@gmail.com
8127,47,F,2021-10-15,basic,2025-12-27,8127@naver.com
8128,47,F,2025-09-16,standard,,8128@naver.com
8129,43,M,2022-11-06,basic,,8129@gmail.com
8130,27,F,2019-07-27,basic,,8130@gmail.com
8131,26,M,2025-09-06,premium,,8131@gmail.com
8132,32,M,2019-01-12,standard,2024-06-03,8132@daum.net
8133,21,F,2023-11-14,standard,,8133@naver.com
8134,24,F,2019-09-26,premium,,8134@gmail.com
8135,40,M,2020-12-05,standard,,8135@daum.net
8136,40,M,2025-12-28,basic,,8136@daum.net
8137,24,F,2020-03-12,standard,,8137@daum.net
8138,41,M,2025-11-21,standard,,8138@daum.net
8139,39,F,2021-01-27,standard,,8139@daum.net
8140,49,M,2021-09-23,standard,,8140@gmail.com
8141,40,M,2025-08-24,standard,,8141@daum.net
8142,45,F,2024-04-08,basic,,8142@naver.com
8143,39,F,2021-02-01,standard,,8143@naver.com
8144,44,M,2024-03-21,basic,,8144@naver.com
8145,21,F,2022-05-20,basic,,8145@naver.com
8146,33,F,2019-09-16,standard,2025-12-31,8146@naver.com
8147,34,M,2020-10-14,standard,,8147@daum.net
8148,32,M,2020-08-31,premium,,8148@gmail.com
8149,38,M,2022-05-12,standard,,8149@gmail.com
8150,40,F,2025-04-21,standard,,8150@gmail.com
8151,38,F,2023-01-14,basic,,8151@daum.net
8152,32,M,2020-03-05,standard,2024-04-27,8152@naver.com
8153,27,F,2023-04-23,basic,,8153@naver.com
8154,45,M,2022-09-11,standard,,8154@naver.com
8155,37,F,2021-09-30,standard,2025-12-07,8155@naver.com
8156,24,F,2020-09-24,basic,,8156@naver.com
8157,32,M,2024-01-20,premium,,8157@gmail.com
8158,18,M,2022-12-15,standard,,8158@gmail.com
8159,34,M,2022-01-17,standard,2025-11-26,8159@daum.net
8160,32,F,2020-05-24,standard,,8160@naver.com
8161,28,M,2019-11-09,standard,,8161@gmail.com
8162,50,F,2020-07-12,standard,,8162@naver.com
8163,22,M,2023-05-26,basic,,8163@naver.com
8164,41,M,2019-05-02,premium,2024-03-19,8164@gmail.com
8165,56,F,2019-07-05,standard,2024-06-10,8165@gmail.com
8166,45,M,2024-11-02,standard,2025-05-17,8166@daum.net
8167,34,F,2020-11-25,standard,,8167@gmail.com
8168,23,M,2019-10-20,basic,,8168@gmail.com
8169,20,M,2025-11-03,standard,,8169@naver.com
8170,30,M,2021-12-12,standard,,8170@naver.com
8171,27,M,2019-01-03,standard,,8171@daum.net
8172,27,F,2021-12-17,basic,,8172@daum.net
8173,31,M,2019-02-23,standard,,8173@gmail.com
8174,33,M,2021-02-25,premium,,8174@naver.com
8175,39,M,2025-09-14,premium,,8175@gmail.com
8176,22,F,2024-08-18,standard,,8176@naver.com
8177,27,F,2021-12-18,standard,,8177@gmail.com
8178,32,F,2021-05-24,standard,2024-08-08,8178@gmail.com
8179,32,F,2023-02-21,basic,,8179@daum.net
8180,52,M,2023-06-08,standard,,8180@gmail.com
8181,36,M,2024-05-19,standard,,8181@naver.com
8182,18,M,2022-11-07,basic,,8182@gmail.com
8183,38,M,2019-07-20,standard,,8183@daum.net
8184,39,F,2025-02-15,basic,,8184@daum.net
8185,33,F,2021-05-19,standard,,8185@naver.com
8186,22,M,2024-10-23,standard,,8186@daum.net
8187,52,F,2024-10-01,premium,,8187@naver.com
8188,23,M,2020-07-18,basic,2025-04-27,8188@gmail.com
8189,41,F,2022-08-26,basic,,8189@gmail.com
8190,36,M,2024-04-26,standard,,8190@gmail.com
8191,40,F,2021-07-15,standard,,8191@gmail.com
8192,51,M,2024-08-14,basic,2025-08-30,8192@gmail.com
8193,40,F,2022-09-18,standard,,8193@gmail.com
8194,28,F,2025-07-08,premium,,8194@naver.com
8195,45,M,2025-05-11,standard,2025-09-13,8195@gmail.com
8196,28,M,2025-10-30,basic,,8196@naver.com
8197,36,F,2020-07-24,basic,2025-03-13,8197@naver.com
8198,21,F,2024-03-23,standard,,8198@daum.net
8199,24,F,2024-04-30,standard,,8199@naver.com
8200,35,F,2022-03-11,premium,,8200@daum.net
8201,38,F,2020-03-12,basic,,8201@naver.com
8202,18,F,2021-01-28,standard,,8202@gmail.com
8203,39,M,2022-08-26,premium,,8203@naver.com
8204,26,F,2025-02-17,basic,,8204@naver.com
8205,47,M,2025-06-30,premium,,8205@naver.com
8206,30,M,2025-06-29,standard,,8206@naver.com
8207,23,F,2025-09-17,standard,,8207@naver.com
8208,35,M,2019-09-10,standard,,8208@gmail.com
8209,25,M,2026-01-22,premium,,8209@gmail.com
8210,47,F,2022-12-06,premium,,8210@daum.net
8211,34,F,2019-09-15,basic,2025-09-06,8211@daum.net
8212,32,M,2019-12-01,standard,,8212@gmail.com
8213,40,M,2020-10-22,basic,,8213@daum.net
8214,24,M,2020-10-13,basic,,8214@daum.net
8215,21,M,2019-10-15,standard,,8215@gmail.com
8216,38,M,2021-09-19,standard,,8216@daum.net
8217,23,M,2022-11-16,basic,,8217@naver.com
8218,23,F,2021-03-16,basic,2024-04-17,8218@daum.net
8219,42,F,2023-09-26,basic,,8219@naver.com
8220,39,F,2024-01-29,basic,,8220@naver.com
8221,21,F,2021-11-01,basic,,8221@gmail.com
8222,28,F,2019-07-24,basic,,8222@gmail.com
8223,25,F,2021-03-18,premium,,8223@naver.com
8224,52,M,2023-05-09,basic,,8224@daum.net
8225,43,F,2021-10-12,premium,,8225@daum.net
8226,30,F,2023-02-14,basic,,8226@daum.net
8227,40,M,2024-12-22,standard,,8227@naver.com
8228,20,M,2024-07-31,basic,,8228@naver.com
8229,27,M,2023-06-03,basic,,8229@naver.com
8230,35,M,2019-09-08,standard,,8230@daum.net
8231,39,F,2024-04-17,basic,,8231@gmail.com
8232,33,M,2021-05-11,basic,2024-06-28,8232@gmail.com
8233,36,M,2021-12-11,standard,,8233@daum.net
8234,35,M,2023-12-11,standard,,8234@naver.com
8235,32,F,2024-11-25,standard,,8235@naver.com
8236,31,M,2024-01-18,basic,2024-04-05,8236@daum.net
8237,30,M,2021-02-19,basic,,8237@daum.net
8238,36,F,2022-03-10,standard,2025-04-13,8238@gmail.com
8239,38,F,2021-07-27,premium,,8239@naver.com
8240,36,M,2022-04-10,basic,2025-11-17,8240@naver.com
8241,22,F,2024-05-13,basic,,8241@daum.net
8242,24,M,2025-11-04,standard,,8242@daum.net
8243,38,F,2021-10-09,premium,,8243@naver.com
8244,49,F,2021-04-24,basic,,8244@daum.net
8245,36,F,2025-04-06,standard,,8245@naver.com
8246,30,M,2020-01-24,standard,,8246@daum.net
8247,36,F,2021-10-09,basic,,8247@naver.com
8248,23,M,2025-10-03,standard,,8248@naver.com
8249,47,M,2025-04-03,standard,,8249@naver.com
8250,36,F,2024-09-27,basic,,8250@daum.net
8251,27,F,2025-04-20,basic,,8251@naver.com
8252,32,M,2020-09-05,basic,,8252@gmail.com
8253,29,F,2019-05-31,basic,,8253@gmail.com
8254,47,M,2025-01-29,standard,,8254@naver.com
8255,32,F,2022-06-27,standard,,8255@daum.net
8256,36,M,2020-10-15,standard,,8256@naver.com
8257,40,M,2022-05-21,standard,,8257@naver.com
8258,27,F,2024-11-13,basic,,8258@daum.net
8259,36,M,2022-06-28,basic,,8259@naver.com
8260,37,F,2023-06-16,standard,2024-06-16,8260@daum.net
8261,18,M,2022-08-22,basic,,8261@naver.com
8262,37,F,2022-06-03,basic,,8262@daum.net
8263,34,M,2025-10-03,standard,,8263@daum.net
8264,35,F,2025-07-31,standard,,8264@naver.com
8265,34,F,2022-01-03,basic,,8265@gmail.com
